code,line_item,period_end,measure,value,asOf
2229.1,Remuneration of Fund's Board of Representatives,2021-08-31,ytd,59317933,2021-09-01
2229.2,Price feed fee,2021-08-31,month,0,2021-10-01
2229.2,Price feed fee,2021-08-31,ytd,0,2021-09-01
2229.3,Legal consultancy expenses,2021-08-31,month,0,2021-10-01
2229.3,Legal consultancy expenses,2021-08-31,ytd,0,2021-09-01
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2021-08-31,month,0,2021-10-01
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2021-08-31,ytd,201586,2021-09-01
2230.1,Meeting expenses,2021-08-31,month,0,2021-10-01
2230.1,Meeting expenses,2021-08-31,ytd,201586,2021-09-01
2230.2,Annual report expenses,2021-08-31,month,0,2021-10-01
2230.2,Annual report expenses,2021-08-31,ytd,0,2021-09-01
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2021-08-31,month,0,2021-10-01
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2021-08-31,ytd,0,2021-09-01
2230.4,Expenses of information disclosure of the Fund,2021-08-31,month,0,2021-10-01
2230.4,Expenses of information disclosure of the Fund,2021-08-31,ytd,0,2021-09-01
2230.5,"Designing, printing, posting... expenses",2021-08-31,month,0,2021-10-01
2230.5,"Designing, printing, posting... expenses",2021-08-31,ytd,0,2021-09-01
2231,Expenses related to execution of Fund’s asset transactions,2021-08-31,month,3621924,2021-10-01
2231,Expenses related to execution of Fund’s asset transactions,2021-08-31,ytd,31129094,2021-09-01
2231.1,Brokerage fee,2021-08-31,month,3621924,2021-10-01
2231.1,Brokerage fee,2021-08-31,ytd,11128914,2021-09-01
2231.2,Clearing settlement fee,2021-08-31,month,0,2021-10-01
2231.2,Clearing settlement fee,2021-08-31,ytd,180,2021-09-01
2232,Other expenses,2021-08-31,month,2228715,2021-10-01
2232,Other expenses,2021-08-31,ytd,24360385,2021-09-01
2232.1,Set up Expenses,2021-08-31,month,0,2021-10-01
2232.1,Set up Expenses,2021-08-31,ytd,0,2021-09-01
2232.2,"Listing, registration fees",2021-08-31,month,0,2021-10-01
2232.2,"Listing, registration fees",2021-08-31,ytd,0,2021-09-01
2232.3,Annual management fee paid to SSC,2021-08-31,month,849315,2021-10-01
2232.3,Annual management fee paid to SSC,2021-08-31,ytd,6657534,2021-09-01
2232.4,Bank charges,2021-08-31,month,1379400,2021-10-01
2232.4,Bank charges,2021-08-31,ytd,16602851,2021-09-01
2232.5,Borrowing expense,2021-08-31,month,0,2021-10-01
2232.5,Borrowing expense,2021-08-31,ytd,0,2021-09-01
2232.7,Fee paid to VSD for getting the list of investors,2021-08-31,month,0,2021-10-01
2232.7,Fee paid to VSD for getting the list of investors,2021-08-31,ytd,1100000,2021-09-01
2233,Net Income from Investment Activities (= I - II),2021-08-31,month,1143140097,2021-10-01
2233,Net Income from Investment Activities (= I - II),2021-08-31,ytd,2856876979,2021-09-01
2234,Gain / (Loss) from Investment Activities,2021-08-31,month,19217868,2021-10-01
2234,Gain / (Loss) from Investment Activities,2021-08-31,ytd,16469405,2021-09-01
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2021-08-31,month,0,2021-10-01
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2021-08-31,ytd,27482643,2021-09-01
2236,Unrealised Gain / (Loss) due to market price,2021-08-31,month,19217868,2021-10-01
2236,Unrealised Gain / (Loss) due to market price,2021-08-31,ytd,-11013238,2021-09-01
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2021-08-31,month,1162357965,2021-10-01
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2021-08-31,ytd,2873346384,2021-09-01
2238,Net Asset Value at the beginning of period,2021-08-31,month,213214388996,2021-10-01
2238,Net Asset Value at the beginning of period,2021-08-31,ytd,11810841053,2021-09-01
2239.1,Change of Net Asset Value due to investment activities during the period,2021-08-31,month,1162357965,2021-10-01
2239.1,Change of Net Asset Value due to investment activities during the period,2021-08-31,ytd,2873346384,2021-09-01
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2021-08-31,month,0,2021-10-01
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2021-08-31,ytd,0,2021-09-01
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2021-08-31,month,3002977484,2021-10-01
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2021-08-31,ytd,202695537008,2021-09-01
2239.3.1,Change of Net Asset Value due to subscription during the period,2021-08-31,month,3053329143,2021-10-01
2239.3.1,Change of Net Asset Value due to subscription during the period,2021-08-31,ytd,212395647143,2021-09-01
2239.3.2,Change of Net Asset Value due to redemption during the period,2021-08-31,month,-50351659,2021-10-01
2239.3.2,Change of Net Asset Value due to redemption during the period,2021-08-31,ytd,-9700110135,2021-09-01
2243,Net Asset Value at the end of period,2021-08-31,month,217379724445,2021-10-01
2243,Net Asset Value at the end of period,2021-08-31,ytd,217379724445,2021-09-01
2244,Average annual profit (only applicable to annual report),2021-08-31,month,0,2021-10-01
2244,Average annual profit (only applicable to annual report),2021-08-31,ytd,0,2021-09-01
2245,Average annual rate of return (only applicable to annual report),2021-08-31,month,0,2021-10-01
2245,Average annual rate of return (only applicable to annual report),2021-08-31,ytd,0,2021-09-01
,Change of Net Asset Value of the Fund during the period,2021-09-30,month,58420511000,2021-11-01
,Change of Net Asset Value of the Fund during the period,2021-09-30,ytd,263989394392,2021-10-01
,Other Expenses,2021-09-30,month,0,2021-11-01
,Other Expenses,2021-09-30,ytd,0,2021-10-01
,Other Expenses,2021-09-30,ytd,20000000,2021-10-01
,Other incomes,2021-09-30,month,0,2021-11-01
,Other incomes,2021-09-30,ytd,0,2021-10-01
2220,Income from Investment Activities,2021-09-30,month,1332596628,2021-11-01
2220,Income from Investment Activities,2021-09-30,ytd,5772784637,2021-10-01
2221,"Dividend income, interest income from bonds",2021-09-30,month,564350846,2021-11-01
2221,"Dividend income, interest income from bonds",2021-09-30,ytd,2537046380,2021-10-01
2221.1,Dividends income,2021-09-30,month,0,2021-11-01
2221.1,Dividends income,2021-09-30,ytd,212000,2021-10-01
2221.2,Interest income from bonds,2021-09-30,month,564350846,2021-11-01
2221.2,Interest income from bonds,2021-09-30,ytd,2536834380,2021-10-01
2222,Interest income,2021-09-30,month,768245782,2021-11-01
2222,Interest income,2021-09-30,ytd,3235738257,2021-10-01
2222.1,Interest income from bank deposits,2021-09-30,month,232355371,2021-11-01
2222.1,Interest income from bank deposits,2021-09-30,ytd,1153190312,2021-10-01
2222.2,Interest income from Certificates of Deposit,2021-09-30,month,535890411,2021-11-01
2222.2,Interest income from Certificates of Deposit,2021-09-30,ytd,2082547945,2021-10-01
2222.3,Interest income from reverse repo contracts,2021-09-30,month,0,2021-11-01
2222.3,Interest income from reverse repo contracts,2021-09-30,ytd,0,2021-10-01
2223.1,Other investment incomes,2021-09-30,month,0,2021-11-01
2223.1,Other investment incomes,2021-09-30,ytd,0,2021-10-01
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2021-09-30,month,0,2021-11-01
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2021-09-30,ytd,0,2021-10-01
2224,Expenses,2021-09-30,month,368646363,2021-11-01
2224,Expenses,2021-09-30,ytd,1951957393,2021-10-01
2225,Management Fee paid to Fund Management Company,2021-09-30,month,235054277,2021-11-01
2225,Management Fee paid to Fund Management Company,2021-09-30,ytd,1011884624,2021-10-01
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSD",2021-09-30,month,30179444,2021-11-01
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSD",2021-09-30,ytd,269860609,2021-10-01
2226.1,Custodian service - Safe Custody Fee,2021-09-30,month,11500000,2021-11-01
2226.1,Custodian service - Safe Custody Fee,2021-09-30,ytd,103500000,2021-10-01
2226.2,Custodian service - Transaction fee,2021-09-30,month,450000,2021-11-01
2226.2,Custodian service - Transaction fee,2021-09-30,ytd,2850000,2021-10-01
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSD",2021-09-30,month,79444,2021-11-01
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSD",2021-09-30,ytd,160609,2021-10-01
2226.4,Supervisory fee,2021-09-30,month,18150000,2021-11-01
2226.4,Supervisory fee,2021-09-30,ytd,163350000,2021-10-01
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2021-09-30,month,48262500,2021-11-01
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2021-09-30,ytd,434362500,2021-10-01
2227.1,Fund Administration Fee,2021-09-30,month,37262500,2021-11-01
2227.1,Fund Administration Fee,2021-09-30,ytd,335362500,2021-10-01
2227.2,Transfer Agency Fee,2021-09-30,month,11000000,2021-11-01
2227.2,Transfer Agency Fee,2021-09-30,ytd,99000000,2021-10-01
2228,Audit fee,2021-09-30,month,7684932,2021-11-01
2228,Audit fee,2021-09-30,ytd,73375452,2021-10-01
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2021-09-30,month,29291211,2021-11-01
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2021-09-30,ytd,88609144,2021-10-01
2229.1,Remuneration of Fund's Board of Representatives,2021-09-30,month,9741211,2021-11-01
2229.1,Remuneration of Fund's Board of Representatives,2021-09-30,ytd,69059144,2021-10-01
2229.2,Price feed fee,2021-09-30,month,19550000,2021-11-01
2229.2,Price feed fee,2021-09-30,ytd,19550000,2021-10-01
2229.3,Legal consultancy expenses,2021-09-30,month,0,2021-11-01
2229.3,Legal consultancy expenses,2021-09-30,ytd,0,2021-10-01
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2021-09-30,month,0,2021-11-01
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2021-09-30,ytd,201586,2021-10-01
2230.1,Meeting expenses,2021-09-30,month,0,2021-11-01
2230.1,Meeting expenses,2021-09-30,ytd,201586,2021-10-01
2230.2,Annual report expenses,2021-09-30,month,0,2021-11-01
2230.2,Annual report expenses,2021-09-30,ytd,0,2021-10-01
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2021-09-30,month,0,2021-11-01
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2021-09-30,ytd,0,2021-10-01
2230.4,Expenses of information disclosure of the Fund,2021-09-30,month,0,2021-11-01
2230.4,Expenses of information disclosure of the Fund,2021-09-30,ytd,0,2021-10-01
2230.5,"Designing, printing, posting... expenses",2021-09-30,month,0,2021-11-01
2230.5,"Designing, printing, posting... expenses",2021-09-30,ytd,0,2021-10-01
2231,Expenses related to execution of Fund’s asset transactions,2021-09-30,month,12188574,2021-11-01
2231,Expenses related to execution of Fund’s asset transactions,2021-09-30,ytd,43317668,2021-10-01
2231.1,Brokerage fee,2021-09-30,month,12188574,2021-11-01
2231.1,Brokerage fee,2021-09-30,ytd,23317488,2021-10-01
2231.2,Clearing settlement fee,2021-09-30,month,0,2021-11-01
2231.2,Clearing settlement fee,2021-09-30,ytd,180,2021-10-01
2232,Other expenses,2021-09-30,month,5985425,2021-11-01
2232,Other expenses,2021-09-30,ytd,30345810,2021-10-01
2232.1,Set up Expenses,2021-09-30,month,0,2021-11-01
2232.1,Set up Expenses,2021-09-30,ytd,0,2021-10-01
2232.2,"Listing, registration fees",2021-09-30,month,0,2021-11-01
2232.2,"Listing, registration fees",2021-09-30,ytd,0,2021-10-01
2232.3,Annual management fee paid to SSC,2021-09-30,month,821918,2021-11-01
2232.3,Annual management fee paid to SSC,2021-09-30,ytd,7479452,2021-10-01
2232.4,Bank charges,2021-09-30,month,5163507,2021-11-01
2232.4,Bank charges,2021-09-30,ytd,21766358,2021-10-01
2232.5,Borrowing expense,2021-09-30,month,0,2021-11-01
2232.5,Borrowing expense,2021-09-30,ytd,0,2021-10-01
2232.7,Fee paid to VSD for getting the list of investors,2021-09-30,month,0,2021-11-01
2232.7,Fee paid to VSD for getting the list of investors,2021-09-30,ytd,1100000,2021-10-01
2233,Net Income from Investment Activities (= I - II),2021-09-30,month,963950265,2021-11-01
2233,Net Income from Investment Activities (= I - II),2021-09-30,ytd,3820827244,2021-10-01
2234,Gain / (Loss) from Investment Activities,2021-09-30,month,-38625279,2021-11-01
2234,Gain / (Loss) from Investment Activities,2021-09-30,ytd,-22155874,2021-10-01
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2021-09-30,month,-38705479,2021-11-01
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2021-09-30,ytd,-11222836,2021-10-01
2236,Unrealised Gain / (Loss) due to market price,2021-09-30,month,80200,2021-11-01
2236,Unrealised Gain / (Loss) due to market price,2021-09-30,ytd,-10933038,2021-10-01
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2021-09-30,month,925324986,2021-11-01
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2021-09-30,ytd,3798671370,2021-10-01
2238,Net Asset Value at the beginning of period,2021-09-30,month,217379724445,2021-11-01
2238,Net Asset Value at the beginning of period,2021-09-30,ytd,11810841053,2021-10-01
2239.1,Change of Net Asset Value due to investment activities during the period,2021-09-30,month,925324986,2021-11-01
2239.1,Change of Net Asset Value due to investment activities during the period,2021-09-30,ytd,3798671370,2021-10-01
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2021-09-30,month,0,2021-11-01
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2021-09-30,ytd,0,2021-10-01
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2021-09-30,month,57495186014,2021-11-01
