code,line_item,period_end,measure,value,asOf
2229.3,Legal consultancy expenses,2022-10-31,month,0,2022-12-01
2229.3,Legal consultancy expenses,2022-10-31,ytd,0,2022-11-01
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2022-10-31,month,0,2022-12-01
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2022-10-31,ytd,60554652,2022-11-01
2230.1,Meeting expenses,2022-10-31,month,0,2022-12-01
2230.1,Meeting expenses,2022-10-31,ytd,60554652,2022-11-01
2230.2,Annual report expenses,2022-10-31,month,0,2022-12-01
2230.2,Annual report expenses,2022-10-31,ytd,0,2022-11-01
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2022-10-31,month,0,2022-12-01
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2022-10-31,ytd,0,2022-11-01
2230.4,Expenses of information disclosure of the Fund,2022-10-31,month,0,2022-12-01
2230.4,Expenses of information disclosure of the Fund,2022-10-31,ytd,0,2022-11-01
2230.5,"Designing, printing, posting... expenses",2022-10-31,month,0,2022-12-01
2230.5,"Designing, printing, posting... expenses",2022-10-31,ytd,0,2022-11-01
2231,Expenses related to execution of Fund’s asset transactions,2022-10-31,month,46440705,2022-12-01
2231,Expenses related to execution of Fund’s asset transactions,2022-10-31,ytd,262446455,2022-11-01
2231.1,Brokerage fee,2022-10-31,month,41440705,2022-12-01
2231.1,Brokerage fee,2022-10-31,ytd,194570455,2022-11-01
2231.2,Clearing settlement fee,2022-10-31,month,0,2022-12-01
2231.2,Clearing settlement fee,2022-10-31,ytd,876000,2022-11-01
2232,Other expenses,2022-10-31,month,9233125,2022-12-01
2232,Other expenses,2022-10-31,ytd,81463489,2022-11-01
2232.1,Set up Expenses,2022-10-31,month,0,2022-12-01
2232.1,Set up Expenses,2022-10-31,ytd,0,2022-11-01
2232.2,"Listing, registration fees",2022-10-31,month,0,2022-12-01
2232.2,"Listing, registration fees",2022-10-31,ytd,0,2022-11-01
2232.3,Annual management fee paid to SSC,2022-10-31,month,0,2022-12-01
2232.3,Annual management fee paid to SSC,2022-10-31,ytd,0,2022-11-01
2232.4,Bank charges,2022-10-31,month,9233125,2022-12-01
2232.4,Bank charges,2022-10-31,ytd,79263489,2022-11-01
2232.5,Borrowing expense,2022-10-31,month,0,2022-12-01
2232.5,Borrowing expense,2022-10-31,ytd,0,2022-11-01
2232.7,Fee paid to VSD for getting the list of investors,2022-10-31,month,0,2022-12-01
2232.7,Fee paid to VSD for getting the list of investors,2022-10-31,ytd,2200000,2022-11-01
2233,Net Income from Investment Activities (= I - II),2022-10-31,month,4709514920,2022-12-01
2233,Net Income from Investment Activities (= I - II),2022-10-31,ytd,51382396668,2022-11-01
2234,Gain / (Loss) from Investment Activities,2022-10-31,month,-754669073,2022-12-01
2234,Gain / (Loss) from Investment Activities,2022-10-31,ytd,321567732,2022-11-01
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2022-10-31,month,-992653496,2022-12-01
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2022-10-31,ytd,588428152,2022-11-01
2236,Unrealised Gain / (Loss) due to market price,2022-10-31,month,237984423,2022-12-01
2236,Unrealised Gain / (Loss) due to market price,2022-10-31,ytd,-266860420,2022-11-01
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2022-10-31,month,3954845847,2022-12-01
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2022-10-31,ytd,51703964400,2022-11-01
2238,Net Asset Value at the beginning of period,2022-10-31,month,817235444011,2022-12-01
2238,Net Asset Value at the beginning of period,2022-10-31,ytd,828024026231,2022-11-01
2239.1,Change of Net Asset Value due to investment activities during the period,2022-10-31,month,3954845847,2022-12-01
2239.1,Change of Net Asset Value due to investment activities during the period,2022-10-31,ytd,51703964400,2022-11-01
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2022-10-31,month,0,2022-12-01
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2022-10-31,ytd,0,2022-11-01
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2022-10-31,month,-190105617737,2022-12-01
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2022-10-31,ytd,-248643318510,2022-11-01
2239.3.1,Change of Net Asset Value due to subscription during the period,2022-10-31,month,8568168070,2022-12-01
2239.3.1,Change of Net Asset Value due to subscription during the period,2022-10-31,ytd,249660363188,2022-11-01
2239.3.2,Change of Net Asset Value due to redemption during the period,2022-10-31,month,-198673785807,2022-12-01
2239.3.2,Change of Net Asset Value due to redemption during the period,2022-10-31,ytd,-498303681698,2022-11-01
2243,Net Asset Value at the end of period,2022-10-31,month,631084672121,2022-12-01
2243,Net Asset Value at the end of period,2022-10-31,ytd,631084672121,2022-11-01
2244,Average annual profit (only applicable to annual report),2022-10-31,month,0,2022-12-01
2244,Average annual profit (only applicable to annual report),2022-10-31,ytd,0,2022-11-01
2245,Average annual rate of return (only applicable to annual report),2022-10-31,month,0,2022-12-01
2245,Average annual rate of return (only applicable to annual report),2022-10-31,ytd,0,2022-11-01
,Change of Net Asset Value of the Fund during the period,2022-11-30,month,-93497104352,2022-12-01
,Change of Net Asset Value of the Fund during the period,2022-11-30,ytd,-290436458462,2022-12-01
,Other Expenses,2022-11-30,month,0,2023-01-04
,Other Expenses,2022-11-30,month,10000000,2023-01-04
,Other Expenses,2022-11-30,ytd,0,2022-12-01
,Other Expenses,2022-11-30,ytd,77000000,2022-12-01
,Other incomes,2022-11-30,month,0,2023-01-04
,Other incomes,2022-11-30,ytd,563945205,2022-12-01
2220,Income from Investment Activities,2022-11-30,month,4599080065,2023-01-04
2220,Income from Investment Activities,2022-11-30,ytd,65870026301,2022-12-01
2221,"Dividend income, interest income from bonds",2022-11-30,month,4126778610,2023-01-04
2221,"Dividend income, interest income from bonds",2022-11-30,ytd,54646576207,2022-12-01
2221.1,Dividends income,2022-11-30,month,0,2023-01-04
2221.1,Dividends income,2022-11-30,ytd,0,2022-12-01
2221.2,Interest income from bonds,2022-11-30,month,4126778610,2023-01-04
2221.2,Interest income from bonds,2022-11-30,ytd,54646576207,2022-12-01
2222,Interest income,2022-11-30,month,472301455,2023-01-04
2222,Interest income,2022-11-30,ytd,10659504889,2022-12-01
2222.1,Interest income from bank deposits,2022-11-30,month,87232961,2023-01-04
2222.1,Interest income from bank deposits,2022-11-30,ytd,1612745985,2022-12-01
2222.2,Interest income from Certificates of Deposit,2022-11-30,month,385068494,2023-01-04
2222.2,Interest income from Certificates of Deposit,2022-11-30,ytd,9046758904,2022-12-01
2222.3,Interest income from reverse repo contracts,2022-11-30,month,0,2023-01-04
2222.3,Interest income from reverse repo contracts,2022-11-30,ytd,0,2022-12-01
2223,Income from rental property (not applicable),2022-11-30,month,0,2023-01-04
2223.1,Other investment incomes,2022-11-30,month,0,2023-01-04
2223.1,Other investment incomes,2022-11-30,ytd,0,2022-12-01
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2022-11-30,month,0,2023-01-04
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2022-11-30,ytd,0,2022-12-01
2224,Expenses,2022-11-30,month,742375367,2023-01-04
2224,Expenses,2022-11-30,ytd,10630924935,2022-12-01
2225,Management Fee paid to Fund Management Company,2022-11-30,month,590298011,2023-01-04
2225,Management Fee paid to Fund Management Company,2022-11-30,ytd,8883529270,2022-12-01
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSD",2022-11-30,month,42700731,2023-01-04
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSD",2022-11-30,ytd,638601780,2022-12-01
2226.1,Custodian service - Safe Custody Fee,2022-11-30,month,19676602,2023-01-04
2226.1,Custodian service - Safe Custody Fee,2022-11-30,ytd,296117646,2022-12-01
2226.2,Custodian service - Transaction fee,2022-11-30,month,400000,2023-01-04
2226.2,Custodian service - Transaction fee,2022-11-30,ytd,7400000,2022-12-01
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSD",2022-11-30,month,979869,2023-01-04
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSD",2022-11-30,ytd,9354724,2022-12-01
2226.4,Supervisory fee,2022-11-30,month,21644260,2023-01-04
2226.4,Supervisory fee,2022-11-30,ytd,325729410,2022-12-01
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2022-11-30,month,27233194,2023-01-04
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2022-11-30,ytd,365297052,2022-12-01
2227.1,Fund Administration Fee,2022-11-30,month,16233194,2023-01-04
2227.1,Fund Administration Fee,2022-11-30,ytd,244297052,2022-12-01
2227.2,Transfer Agency Fee,2022-11-30,month,11000000,2023-01-04
2227.2,Transfer Agency Fee,2022-11-30,ytd,121000000,2022-12-01
2228,Audit fee,2022-11-30,month,10688964,2023-01-04
2228,Audit fee,2022-11-30,ytd,113026737,2022-12-01
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2022-11-30,month,37385832,2023-01-04
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2022-11-30,ytd,191936865,2022-12-01
2229.1,Remuneration of Fund's Board of Representatives,2022-11-30,month,6319165,2023-01-04
2229.1,Remuneration of Fund's Board of Representatives,2022-11-30,ytd,86670196,2022-12-01
2229.2,Price feed fee,2022-11-30,month,31066667,2023-01-04
2229.2,Price feed fee,2022-11-30,ytd,105266669,2022-12-01
2229.3,Legal consultancy expenses,2022-11-30,month,0,2023-01-04
2229.3,Legal consultancy expenses,2022-11-30,ytd,0,2022-12-01
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2022-11-30,month,0,2023-01-04
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2022-11-30,ytd,60554652,2022-12-01
2230.1,Meeting expenses,2022-11-30,month,0,2023-01-04
2230.1,Meeting expenses,2022-11-30,ytd,60554652,2022-12-01
2230.2,Annual report expenses,2022-11-30,month,0,2023-01-04
2230.2,Annual report expenses,2022-11-30,ytd,0,2022-12-01
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2022-11-30,month,0,2023-01-04
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2022-11-30,ytd,0,2022-12-01
2230.4,Expenses of information disclosure of the Fund,2022-11-30,month,0,2023-01-04
2230.4,Expenses of information disclosure of the Fund,2022-11-30,ytd,0,2022-12-01
2230.5,"Designing, printing, posting... expenses",2022-11-30,month,0,2023-01-04
2230.5,"Designing, printing, posting... expenses",2022-11-30,ytd,0,2022-12-01
2231,Expenses related to execution of Fund’s asset transactions,2022-11-30,month,24599285,2023-01-04
2231,Expenses related to execution of Fund’s asset transactions,2022-11-30,ytd,287045740,2022-12-01
2231,Real Estate Management Service fee (not applicable),2022-11-30,month,0,2023-01-04
2231.1,Brokerage fee,2022-11-30,month,14150175,2023-01-04
2231.1,Brokerage fee,2022-11-30,ytd,208720630,2022-12-01
2231.2,Clearing settlement fee,2022-11-30,month,449110,2023-01-04
2231.2,Clearing settlement fee,2022-11-30,ytd,1325110,2022-12-01
2232,Other expenses,2022-11-30,month,9469350,2023-01-04
2232,Other expenses,2022-11-30,ytd,90932839,2022-12-01
2232,Real estate valuation service fees (not applicable),2022-11-30,month,0,2023-01-04
2232.1,Set up Expenses,2022-11-30,month,0,2023-01-04
2232.1,Set up Expenses,2022-11-30,ytd,0,2022-12-01
2232.2,"Listing, registration fees",2022-11-30,month,0,2023-01-04
2232.2,"Listing, registration fees",2022-11-30,ytd,0,2022-12-01
2232.3,Annual management fee paid to SSC,2022-11-30,month,0,2023-01-04
2232.3,Annual management fee paid to SSC,2022-11-30,ytd,0,2022-12-01
2232.4,Bank charges,2022-11-30,month,9469350,2023-01-04
2232.4,Bank charges,2022-11-30,ytd,88732839,2022-12-01
2232.5,Borrowing expense,2022-11-30,month,0,2023-01-04
2232.5,Borrowing expense,2022-11-30,ytd,0,2022-12-01
2232.7,Fee paid to VSD for getting the list of investors,2022-11-30,month,0,2023-01-04
2232.7,Fee paid to VSD for getting the list of investors,2022-11-30,ytd,2200000,2022-12-01
2233,Net Income from Investment Activities (= I - II),2022-11-30,month,3856704698,2023-01-04
2233,Net Income from Investment Activities (= I - II),2022-11-30,ytd,55239101366,2022-12-01
2234,Gain / (Loss) from Investment Activities,2022-11-30,month,-11493518904,2023-01-04
2234,Gain / (Loss) from Investment Activities,2022-11-30,ytd,-11171951172,2022-12-01
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2022-11-30,month,-11787321066,2023-01-04
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2022-11-30,ytd,-11198892914,2022-12-01
2236,Unrealised Gain / (Loss) due to market price,2022-11-30,month,293802162,2023-01-04
2236,Unrealised Gain / (Loss) due to market price,2022-11-30,ytd,26941742,2022-12-01
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2022-11-30,month,-7636814206,2023-01-04
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2022-11-30,ytd,44067150194,2022-12-01
2238,Net Asset Value at the beginning of period,2022-11-30,month,631084672121,2023-01-04
2238,Net Asset Value at the beginning of period,2022-11-30,ytd,828024026231,2022-12-01
2239,"Change of Net Asset Value of the Fund during the period, of which",2022-11-30,month,-93497104352,2023-01-04
2239.1,Change of Net Asset Value due to investment activities during the period,2022-11-30,month,-7636814206,2023-01-04
2239.1,Change of Net Asset Value due to investment activities during the period,2022-11-30,ytd,44067150194,2022-12-01
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2022-11-30,month,0,2023-01-04
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2022-11-30,ytd,0,2022-12-01
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2022-11-30,month,-85860290146,2023-01-04
