code,line_item,period_end,measure,value,asOf
2283,Top 10 investors' ownership ratio at the end of the period,2026-05-31,month,0.1696,2026-07-02
2284,Foreign investors' ownership ratio at the end of the period,2026-05-31,month,0.1142,2026-07-02
2285,Net asset value per Fund Certificate at the end of period,2026-05-31,month,29798.93,2026-07-02
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2026-05-31,month,0,2026-07-02
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2026-05-31,month,0,2026-07-02
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2026-05-31,month,0,2026-07-02
2288,Market price per fund certificates at the end of period (not applicable),2026-05-31,month,0,2026-07-02
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2026-05-31,month,0.000463841842842036,2026-07-02
22761,Change of Number of Fund Certificates during the period,2026-05-31,month,-6614309.02,2026-07-02
22762,Change in capital amount during the period (based on par value),2026-05-31,month,-66143090200,2026-07-02
22781,Number of Fund Certificates redeemed during the period,2026-05-31,month,-7987056.64,2026-07-02
22782,Net redemption amount during the period (based on par value),2026-05-31,month,-79870566400,2026-07-02
22841,Number of investors of the Fund at the end of the period,2026-05-31,month,15767,2026-07-02
2264,INVESTMENT PERFORMANCE INDICATORS,2026-06-30,month,,2026-08-04
2265,Management fee paid to the fund management company/Average NAV (%),2026-06-30,month,0.0120007779681051,2026-08-04
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2026-06-30,month,0.000854892404169862,2026-08-04
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2026-06-30,month,0.000179758571637056,2026-08-04
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2026-06-30,month,-2.64112102230372e-05,2026-08-04
2269,Expense/Average NAV (%),2026-06-30,month,0.013660764146773,2026-08-04
2270,Portfolio turnover rate (%),2026-06-30,month,1.68065670335386,2026-08-04
2272,OTHER INDICATORS,2026-06-30,month,,2026-08-04
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2026-06-30,month,345090255800,2026-08-04
2274,Total value of outstanding Fund Certificate at the beginning of period,2026-06-30,month,345090255800,2026-08-04
2275,Total number of outstanding Fund Certificate at the beginning of period,2026-06-30,month,34509025.58,2026-08-04
2276,Change of Fund scale during the period (based on par value of fund certificate),2026-06-30,month,-22283250200,2026-08-04
2277,Number of Fund Certificates subscribed during the period,2026-06-30,month,1330537.27,2026-08-04
2278,Net subscription amount during the period (based on par value),2026-06-30,month,13305372700,2026-08-04
2279,Fund scale at the end of the period (based on par value),2026-06-30,month,322807005600,2026-08-04
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2026-06-30,month,322807005600,2026-08-04
2281,Total number of outstanding Fund Certificate at the end of the period,2026-06-30,month,32280700.56,2026-08-04
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2026-06-30,month,0.0002201968,2026-08-04
2283,Top 10 investors' ownership ratio at the end of the period,2026-06-30,month,0.1773,2026-08-04
2284,Foreign investors' ownership ratio at the end of the period,2026-06-30,month,0.1306,2026-08-04
2285,Net asset value per Fund Certificate at the end of period,2026-06-30,month,29981.2,2026-08-04
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2026-06-30,month,0,2026-08-04
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2026-06-30,month,0,2026-08-04
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2026-06-30,month,0,2026-08-04
2288,Market price per fund certificates at the end of period (not applicable),2026-06-30,month,0,2026-08-04
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2026-06-30,month,0.00053543197846704,2026-08-04
22761,Change of Number of Fund Certificates during the period,2026-06-30,month,-2228325.02,2026-08-04
22762,Change in capital amount during the period (based on par value),2026-06-30,month,-22283250200,2026-08-04
22781,Number of Fund Certificates redeemed during the period,2026-06-30,month,-3558862.29,2026-08-04
22782,Net redemption amount during the period (based on par value),2026-06-30,month,-35588622900,2026-08-04
22841,Number of investors of the Fund at the end of the period,2026-06-30,month,16063,2026-08-04
2264,INVESTMENT PERFORMANCE INDICATORS,2026-07-31,month,,2026-08-04
2265,Management fee paid to the fund management company/Average NAV (%),2026-07-31,month,0.0120007654269867,2026-08-04
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2026-07-31,month,0.000848916099372345,2026-08-04
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2026-07-31,month,0.000193546948824016,2026-08-04
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2026-07-31,month,9.84141669474476e-05,2026-08-04
2269,Expense/Average NAV (%),2026-07-31,month,0.013801208967,2026-08-04
2270,Portfolio turnover rate (%),2026-07-31,month,1.89083820842996,2026-08-04
2272,OTHER INDICATORS,2026-07-31,month,,2026-08-04
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2026-07-31,month,322807005600,2026-08-04
2274,Total value of outstanding Fund Certificate at the beginning of period,2026-07-31,month,322807005600,2026-08-04
2275,Total number of outstanding Fund Certificate at the beginning of period,2026-07-31,month,32280700.56,2026-08-04
2276,Change of Fund scale during the period (based on par value of fund certificate),2026-07-31,month,1739814600,2026-08-04
